time_of_the_match,match_meta,match_event,team_1,team_2,URL
03:00,bo3,La Liga Pro 2021 Clausura South,Boca Juniors,9z Academy,https://www.hltv.org/matches/2352594/boca-juniors-vs-9z-academy-la-liga-pro-2021-clausura-south
